SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
194859,0,Revolving loans,F,N,Y,0,67500.0,202500.0,10125.0,202500.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.020246,-19956,-5522,-13979.0,-3398,,1,1,0,1,0,0,Medicine staff,2.0,3,3,THURSDAY,12,0,0,0,0,0,0,Medicine,0.5647186145439711,0.4062569948648311,,0.1052,0.0982,0.9781,0.7008,,0.0,0.2414,0.1667,,0.0811,,0.0976,,0.0097,0.0893,0.1019,0.9782,0.7125,,0.0,0.2069,0.1667,,0.0829,,0.0853,,0.0,0.1062,0.0982,0.9781,0.7048,,0.0,0.2414,0.1667,,0.0825,,0.0994,,0.0099,,block of flats,0.0686,Panel,No,1.0,0.0,1.0,0.0,-880.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
406413,0,Revolving loans,F,N,Y,0,225000.0,225000.0,11250.0,382500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.025164,-22148,-1137,-4236.0,-4226,,1,1,1,1,1,0,Sales staff,2.0,2,2,TUESDAY,9,0,0,0,0,0,0,Business Entity Type 3,,0.6174588937559301,0.5814837058057234,0.0144,0.022000000000000002,0.9687,0.5716,0.0023,0.0,0.069,0.0833,0.0833,0.0233,0.0101,0.0127,0.0077,0.0073,0.0147,0.0228,0.9687,0.5884,0.0023,0.0,0.069,0.0833,0.0833,0.0238,0.011000000000000001,0.0133,0.0078,0.0078,0.0146,0.022000000000000002,0.9687,0.5773,0.0023,0.0,0.069,0.0833,0.0833,0.0237,0.0103,0.013000000000000001,0.0078,0.0075,reg oper account,block of flats,0.0129,"Stone, brick",No,0.0,0.0,0.0,0.0,-1818.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0
112230,0,Revolving loans,F,N,Y,0,90000.0,180000.0,9000.0,180000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.018029,-14617,-892,-2588.0,-2631,,1,1,0,1,0,0,Laborers,2.0,3,3,MONDAY,10,0,0,0,0,0,0,Self-employed,,0.39403837532203795,0.7001838506835805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,0.0,11.0,0.0,-1852.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
115048,0,Revolving loans,M,Y,Y,1,90000.0,270000.0,13500.0,270000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.010276,-14418,-3363,-1193.0,-4524,16.0,1,1,0,1,0,0,,3.0,2,2,MONDAY,12,0,0,0,0,1,1,Security,0.2587197898220399,0.5676581194927652,0.4525335592581747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1266.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
156759,0,Revolving loans,F,N,Y,0,90000.0,202500.0,10125.0,202500.0,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.022625,-18856,-4215,-6011.0,-2368,,1,1,1,1,0,0,Cleaning staff,1.0,2,2,SUNDAY,18,0,0,0,0,0,0,Business Entity Type 3,,0.42115480934093497,0.4311917977993083,0.2804,0.0324,0.9841,0.8096,0.028999999999999998,0.08,0.0345,0.3333,0.375,0.1369,0.2278,0.0815,0.0039,0.2098,0.2857,0.0336,0.9841,0.8171,0.0292,0.0806,0.0345,0.3333,0.375,0.1401,0.2489,0.0849,0.0039,0.2221,0.2831,0.0324,0.9841,0.8121,0.0292,0.08,0.0345,0.3333,0.375,0.1393,0.2317,0.083,0.0039,0.2142,reg oper account,specific housing,0.1097,"Stone, brick",No,0.0,0.0,0.0,0.0,-1908.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
222731,0,Revolving loans,F,N,Y,0,45000.0,135000.0,6750.0,135000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.022625,-18471,-655,-578.0,-2027,,1,1,0,1,0,0,Cleaning staff,2.0,2,2,TUESDAY,10,0,0,0,0,1,1,Business Entity Type 3,0.6938308342713071,0.5931346277697727,0.4614823912998385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,0.0,8.0,0.0,-144.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
152457,0,Revolving loans,F,N,Y,2,83250.0,180000.0,9000.0,180000.0,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,0.005313,-14679,-1250,-4008.0,-4833,,1,1,0,1,0,0,,4.0,2,2,SUNDAY,10,0,0,0,0,0,0,Industry: type 3,,0.5472421286517737,0.6313545365850379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-322.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
164538,0,Revolving loans,M,N,Y,0,103500.0,270000.0,13500.0,270000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.009549,-21937,365243,-12819.0,-4585,,1,0,0,1,0,0,,2.0,2,2,THURSDAY,13,0,0,0,0,0,0,XNA,0.7027785290705402,0.645453505951853,0.5691487713619409,0.0825,0.0,0.9771,0.6872,0.0095,0.0,0.1379,0.1667,0.2083,0.0434,0.0672,0.0568,0.0,0.0,0.084,0.0,0.9772,0.6994,0.0096,0.0,0.1379,0.1667,0.2083,0.0444,0.0735,0.0592,0.0,0.0,0.0833,0.0,0.9771,0.6914,0.0095,0.0,0.1379,0.1667,0.2083,0.0442,0.0684,0.0579,0.0,0.0,reg oper account,block of flats,0.0499,"Stone, brick",No,1.0,0.0,1.0,0.0,-2224.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.0,0.0,3.0
244809,0,Revolving loans,M,Y,Y,0,225000.0,450000.0,22500.0,450000.0,Unaccompanied,Pensioner,Higher education,Married,House / apartment,0.032561,-17998,365243,-7590.0,-1307,5.0,1,0,0,1,0,0,,2.0,1,1,THURSDAY,17,0,0,0,0,0,0,XNA,0.7677094940641153,0.6917981986227693,0.6413682574954046,0.23399999999999999,0.1276,0.9806,0.7348,0.0318,0.2532,0.2183,0.3333,0.1388,0.0478,0.1003,0.2159,0.0,0.0092,0.1502,0.086,0.9801,0.7387,0.0321,0.1611,0.1379,0.3333,0.0,0.0,0.0,0.159,0.0,0.0,0.2238,0.1201,0.9801,0.7316,0.032,0.24,0.2069,0.3333,0.0417,0.0217,0.1223,0.1558,0.0,0.0011,reg oper account,block of flats,0.1826,Panel,No,0.0,0.0,0.0,0.0,-162.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
390874,0,Revolving loans,M,Y,N,0,225000.0,405000.0,20250.0,405000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.072508,-21805,-5144,-3687.0,-4624,10.0,1,1,0,1,0,0,,2.0,1,1,WEDNESDAY,16,0,0,0,0,0,0,Business Entity Type 3,0.7879226608843045,0.6741839967132162,0.6971469077844458,0.2491,0.1358,0.9896,0.8912,0.12300000000000001,0.2264,0.069,0.875,0.4792,0.1109,0.1984,0.2459,0.0058,0.0872,0.2647,0.1387,0.9851,0.8105,0.07200000000000001,0.1611,0.0345,0.875,0.0417,0.0,0.20199999999999999,0.2268,0.0039,0.0674,0.2623,0.135,0.9856,0.8927,0.1238,0.16,0.069,0.875,0.4792,0.1128,0.2018,0.2642,0.0058,0.0705,org spec account,block of flats,0.1862,Panel,No,,,,,-63.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
302924,0,Revolving loans,F,Y,Y,0,135000.0,157500.0,7875.0,157500.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.018801,-10254,-1259,-1589.0,-1387,11.0,1,1,0,1,0,0,Accountants,2.0,2,2,MONDAY,13,0,0,0,0,0,0,Business Entity Type 3,,0.1980836283291132,,0.099,0.0439,0.9826,0.762,0.0294,0.16,0.069,0.4583,0.5,0.049,0.0807,0.1003,0.0,0.0,0.1008,0.0456,0.9826,0.7713,0.0297,0.1611,0.069,0.4583,0.5,0.0501,0.0882,0.1045,0.0,0.0,0.0999,0.0439,0.9826,0.7652,0.0296,0.16,0.069,0.4583,0.5,0.0499,0.0821,0.1021,0.0,0.0,reg oper account,block of flats,0.0789,Panel,No,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
256819,0,Revolving loans,F,N,Y,1,180000.0,270000.0,13500.0,270000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.014464,-16958,365243,-5495.0,-484,,1,0,0,1,0,0,,3.0,2,2,FRIDAY,5,0,0,0,0,0,0,XNA,,0.4966671265855906,0.4223696523543468,0.0619,0.0615,0.9836,,,,0.1379,0.1667,,0.0468,,0.0564,,0.009000000000000001,0.063,0.0638,0.9836,,,,0.1379,0.1667,,0.0479,,0.0588,,0.0096,0.0625,0.0615,0.9836,,,,0.1379,0.1667,,0.0476,,0.0574,,0.0092,,block of flats,0.0522,Panel,No,1.0,0.0,1.0,0.0,-839.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
372849,0,Revolving loans,F,N,Y,1,108000.0,225000.0,11250.0,225000.0,Unaccompanied,Working,Lower secondary,Civil marriage,House / apartment,0.01885,-18088,-3031,-7107.0,-1628,,1,1,0,1,0,0,,3.0,2,2,FRIDAY,10,0,0,0,0,0,0,School,,0.5228867049399664,0.5744466170995097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,7.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
228371,0,Revolving loans,F,N,Y,0,90000.0,270000.0,13500.0,270000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.008019,-17733,-5095,-1429.0,-1278,,1,1,0,1,0,0,Laborers,2.0,2,2,TUESDAY,9,0,0,0,0,0,0,Industry: type 6,,0.4991326480048802,0.6986675550534175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,3.0,0.0,-2633.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,0.0
387633,0,Revolving loans,F,Y,Y,1,225000.0,585000.0,29250.0,585000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.00029,-9221,-703,-322.0,-1821,1.0,1,1,0,1,0,0,Laborers,3.0,2,2,TUESDAY,11,1,1,1,1,0,0,Industry: type 12,0.6661786042347075,0.692250273416198,0.4206109640437848,0.1031,0.0205,0.9940000000000001,0.9184,0.0685,0.04,0.1724,0.2083,0.2083,0.0691,0.0841,0.1525,0.0,0.0,0.105,0.0213,0.9940000000000001,0.9216,0.0692,0.0403,0.1724,0.2083,0.2083,0.0707,0.0918,0.1589,0.0,0.0,0.1041,0.0205,0.9940000000000001,0.9195,0.069,0.04,0.1724,0.2083,0.2083,0.0703,0.0855,0.1553,0.0,0.0,reg oper account,terraced house,0.1574,"Stone, brick",No,6.0,2.0,6.0,2.0,-1709.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
358371,0,Revolving loans,M,N,Y,0,135000.0,135000.0,6750.0,135000.0,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,0.0105,-14311,-1069,-7246.0,-4543,,1,1,0,1,1,0,Laborers,2.0,3,3,TUESDAY,9,0,0,0,1,1,1,Other,0.28344814114356337,0.3139881059104759,0.5100895276257282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
400991,0,Revolving loans,M,N,Y,1,112500.0,270000.0,13500.0,270000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.026392,-15938,-952,-6623.0,-2570,,1,1,0,1,0,0,Security staff,3.0,2,2,WEDNESDAY,9,0,0,0,0,1,1,Housing,,0.6290114926069671,0.3893387918468769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-505.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
238731,0,Revolving loans,F,N,Y,2,135000.0,270000.0,13500.0,270000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.007120000000000001,-10403,-3263,-260.0,-2830,,1,1,1,1,1,0,Medicine staff,4.0,2,2,FRIDAY,7,0,0,0,0,1,1,Medicine,,0.3603357565243479,0.3031463744186309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
155256,0,Revolving loans,F,N,Y,0,112500.0,315000.0,15750.0,315000.0,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,0.009175,-17889,-211,-1770.0,-987,,1,1,0,1,0,0,Laborers,2.0,2,2,WEDNESDAY,17,0,0,0,1,1,0,Business Entity Type 3,,0.7497622490637784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-143.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
204765,0,Revolving loans,F,N,Y,0,144000.0,450000.0,22500.0,450000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.035792000000000004,-20560,-471,-9783.0,-3784,,1,1,0,1,0,0,Managers,2.0,2,2,TUESDAY,11,0,0,0,0,0,0,Other,,0.642836971947398,0.3825018041447388,0.0515,0.0515,0.9871,0.8232,0.0226,0.0,0.1379,0.1667,0.2083,0.057,0.0412,0.0516,0.0039,0.004,0.0525,0.0535,0.9871,0.8301,0.0228,0.0,0.1379,0.1667,0.2083,0.0583,0.045,0.0538,0.0039,0.0043,0.052000000000000005,0.0515,0.9871,0.8256,0.0227,0.0,0.1379,0.1667,0.2083,0.057999999999999996,0.0419,0.0526,0.0039,0.0041,reg oper account,block of flats,0.0538,"Stone, brick",No,5.0,0.0,5.0,0.0,-288.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
249117,0,Revolving loans,F,Y,Y,0,54000.0,157500.0,7875.0,157500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.020713,-21708,365243,-5428.0,-4002,17.0,1,0,0,1,1,0,,2.0,3,3,MONDAY,9,0,0,0,0,0,0,XNA,,0.6443317571443886,0.7407990879702335,0.2196,0.0957,0.9856,0.8028,0.044000000000000004,0.12,0.1034,0.3333,0.375,0.1115,0.179,0.1466,0.0,0.0009,0.2237,0.0993,0.9856,0.8105,0.0444,0.1208,0.1034,0.3333,0.375,0.114,0.1956,0.1527,0.0,0.0009,0.2217,0.0957,0.9856,0.8054,0.0443,0.12,0.1034,0.3333,0.375,0.1134,0.1821,0.1492,0.0,0.0009,reg oper account,block of flats,0.1396,Panel,No,0.0,0.0,0.0,0.0,-1658.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,2.0
404925,0,Revolving loans,M,N,N,0,315000.0,900000.0,45000.0,900000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.010032,-9857,-521,-4648.0,-2008,,1,1,0,1,0,0,,2.0,2,2,THURSDAY,6,0,1,1,0,1,1,Business Entity Type 1,0.6236179070257878,0.0507341557860356,0.5442347412142162,0.0402,0.0281,0.998,0.9728,0.0058,0.0,0.1034,0.2083,0.25,,0.0319,0.051,0.0039,0.0117,0.040999999999999995,0.0291,0.998,0.9739,0.0059,0.0,0.1034,0.2083,0.25,,0.0349,0.0532,0.0039,0.0123,0.0406,0.0281,0.998,0.9732,0.0058,0.0,0.1034,0.2083,0.25,,0.0325,0.0519,0.0039,0.0119,not specified,block of flats,0.0603,"Stone, brick",No,0.0,0.0,0.0,0.0,-548.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
242758,0,Revolving loans,F,N,N,2,67500.0,270000.0,13500.0,270000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.007120000000000001,-14919,-471,-9016.0,-3406,,1,1,0,1,0,0,Sales staff,4.0,2,2,TUESDAY,9,0,0,0,0,0,0,Business Entity Type 3,,0.4627811609352325,0.7165702448010511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1698.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0
104604,0,Revolving loans,F,N,Y,0,67500.0,247500.0,12375.0,247500.0,Family,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.010276,-21537,365243,-1570.0,-4835,,1,0,0,1,0,0,,1.0,2,2,THURSDAY,11,0,0,0,0,0,0,XNA,,0.5551777612018238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,3.0,1.0,-351.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
140120,0,Revolving loans,M,Y,N,0,225000.0,405000.0,20250.0,405000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010556,-17444,-2417,-1689.0,-980,2.0,1,1,0,1,0,0,Laborers,2.0,3,3,THURSDAY,17,0,0,0,0,0,0,Business Entity Type 3,0.8385985915412527,0.599299207704768,0.5370699579791587,0.4,0.3044,0.9881,0.8368,0.2913,0.4,0.3448,0.375,0.375,0.2818,0.3236,0.4318,0.0116,0.02,0.4076,0.3159,0.9881,0.8432,0.294,0.4028,0.3448,0.375,0.375,0.2883,0.3535,0.4499,0.0117,0.0212,0.4039,0.3044,0.9881,0.8390000000000001,0.2932,0.4,0.3448,0.375,0.375,0.2867,0.3292,0.4395,0.0116,0.0204,reg oper account,block of flats,0.5037,Panel,No,0.0,0.0,0.0,0.0,-188.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
270294,0,Revolving loans,F,Y,Y,0,675000.0,450000.0,22500.0,450000.0,Unaccompanied,State servant,Higher education,Married,House / apartment,0.001276,-17859,-8743,-4394.0,-1410,6.0,1,1,0,1,0,0,Core staff,2.0,2,2,MONDAY,6,0,0,0,0,0,0,Other,0.8610866810849536,0.7016898999385601,0.7136313997323308,0.0753,0.0909,0.9841,0.7824,0.0,0.0,0.069,0.1667,0.0417,0.0581,0.0,0.09,0.0,0.0,0.0767,0.0943,0.9841,0.7909,0.0,0.0,0.069,0.1667,0.0417,0.0594,0.0,0.0938,0.0,0.0,0.076,0.0909,0.9841,0.7853,0.0,0.0,0.069,0.1667,0.0417,0.0591,0.0,0.0916,0.0,0.0,reg oper account,block of flats,0.0815,Block,No,3.0,0.0,3.0,0.0,-733.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
148400,0,Revolving loans,F,Y,Y,0,112500.0,337500.0,16875.0,337500.0,Unaccompanied,Commercial associate,Higher education,Widow,House / apartment,0.025164,-21664,-1177,-4826.0,-4826,3.0,1,1,0,1,0,0,Core staff,1.0,2,2,FRIDAY,12,0,0,0,0,0,0,School,,0.5631122514036295,0.3893387918468769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,0.0,7.0,0.0,-506.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
265219,0,Revolving loans,F,N,Y,0,67500.0,180000.0,9000.0,180000.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.008068,-8743,-1890,-526.0,-435,,1,1,0,1,0,0,Managers,2.0,3,3,SATURDAY,8,0,0,0,0,0,0,School,0.5195988094075951,0.6748513198964993,0.6380435278721609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,-682.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
299721,0,Revolving loans,F,N,Y,1,76500.0,225000.0,11250.0,225000.0,Family,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.018029,-8678,-440,-5374.0,-69,,1,1,0,1,0,0,Managers,3.0,3,2,MONDAY,6,0,0,0,0,1,1,Kindergarten,0.4205645296256858,0.21374603803812284,0.33125086459090186,0.2588,0.0574,0.9826,,,0.08,0.0345,0.3333,,0.0524,,0.0945,,,0.2637,0.0595,0.9826,,,0.0806,0.0345,0.3333,,0.0536,,0.0827,,,0.2613,0.0574,0.9826,,,0.08,0.0345,0.3333,,0.0534,,0.0962,,,,block of flats,0.1152,"Stone, brick",No,1.0,1.0,1.0,1.0,-13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7.0
301378,0,Revolving loans,F,N,Y,0,135000.0,405000.0,20250.0,405000.0,Unaccompanied,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0.035792000000000004,-23375,365243,-12321.0,-4673,,1,0,0,1,0,0,,2.0,2,2,WEDNESDAY,10,0,0,0,0,0,0,XNA,,0.2506798342294012,,0.0402,0.0879,0.9617,0.4764,0.0117,0.0,0.1724,0.125,0.1667,0.0635,0.0261,0.0626,0.0309,0.0783,0.040999999999999995,0.0912,0.9618,0.4969,0.0118,0.0,0.1724,0.125,0.1667,0.0649,0.0285,0.0652,0.0311,0.0829,0.0406,0.0879,0.9617,0.4834,0.0117,0.0,0.1724,0.125,0.1667,0.0646,0.0265,0.0637,0.0311,0.0799,reg oper account,block of flats,0.0663,"Stone, brick",No,1.0,0.0,1.0,0.0,-176.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
411885,0,Revolving loans,F,Y,Y,0,90000.0,180000.0,9000.0,180000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.01885,-10584,-133,-3514.0,-816,12.0,1,1,0,1,0,0,Sales staff,2.0,2,2,TUESDAY,10,0,0,0,0,0,0,Self-employed,0.16367736260581578,0.6138575476777502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,3.0,0.0,-1312.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
